customer_id,age,tenure_months,monthly_charges,total_charges,support_calls,contract,internet_service,churned,last_call_outcome
C01537,48,16,71.18,1080.23,1,month-to-month,dsl,0,resolved
C01538,40,34,76.68,2617.39,1,month-to-month,none,0,no_contact
C01539,41,23,110.01,2558.63,1,month-to-month,dsl,1,cancelled
C01540,59,14,,829.41,1,month-to-month,fiber,1,unresolved
C01541,67,18,90.54,1595.81,1,month-to-month,dsl,0,resolved
C01542,61,13,95.31,1144.92,0,one-year,dsl,0,resolved
C01543,28,23,83.49,1957.43,0,two-year,fiber,0,no_contact
C01544,51,21,58.08,1192.9,1,month-to-month,fiber,0,no_contact
C01545,58,28,87.28,2411.53,0,month-to-month,fiber,1,unresolved
C01546,62,13,44.56,543.35,1,month-to-month,dsl,0,resolved
C01547,66,11,78.42,,0,one-year,fiber,1,escalated
C01548,49,37,87.34,3233.47,1,one-year,dsl,1,escalated
C01549,32,13,70.36,966.91,1,one-year,dsl,0,resolved
C01550,41,6,92.23,593.91,2,one-year,none,0,no_contact
C01551,88,20,105.17,2147.26,1,month-to-month,dsl,1,cancelled
C01552,51,39,77.09,3026.52,2,month-to-month,fiber,1,cancelled
C01553,52,44,109.66,4798.01,1,one-year,dsl,0,resolved
C01554,58,17,65.46,1111.96,0,two-year,none,1,cancelled
C01555,48,20,55.15,,1,month-to-month,none,1,escalated
C01556,53,5,34.45,124.25,1,two-year,dsl,0,resolved
C01557,39,5,73.75,,3,month-to-month,fiber,1,cancelled
C01558,63,6,81.34,540.05,1,two-year,dsl,0,resolved
C01559,25,5,37.25,147.4,3,month-to-month,dsl,1,cancelled
C01560,54,48,84.0,4092.96,0,month-to-month,none,0,escalated
C01561,46,32,96.47,3106.82,0,two-year,dsl,1,cancelled
C01562,36,13,81.97,1110.16,0,month-to-month,fiber,1,cancelled
C01563,37,1,93.3,128.99,1,month-to-month,fiber,1,cancelled
C01564,75,2,72.03,86.47,0,month-to-month,none,1,unresolved
C01565,47,17,78.59,1322.7,0,month-to-month,fiber,1,escalated
C01566,47,41,43.03,1758.34,1,month-to-month,fiber,0,no_contact
C01567,48,16,89.76,1479.84,0,two-year,dsl,1,cancelled
C01568,40,43,86.09,3750.97,0,month-to-month,dsl,0,resolved
C01569,50,72,106.55,7642.98,3,month-to-month,none,0,no_contact
C01570,47,29,38.91,1196.96,0,two-year,dsl,0,no_contact
C01571,65,5,57.36,326.93,2,one-year,dsl,1,cancelled
C01572,65,10,62.43,535.62,0,month-to-month,fiber,1,cancelled
C01573,56,9,94.28,828.72,1,month-to-month,dsl,1,cancelled
C01574,48,21,62.21,1348.9,0,month-to-month,satellite,1,cancelled
C01575,39,5,82.97,403.53,3,one-year,dsl,1,escalated
C01576,49,53,106.6,5714.55,0,month-to-month,fiber,0,no_contact
C01577,56,5,101.05,484.75,3,month-to-month,dsl,1,escalated
C01578,63,34,63.28,2072.96,0,two-year,fiber,0,no_contact
C01579,50,62,74.61,4588.25,1,month-to-month,dsl,0,no_contact
C01580,48,27,98.34,2594.79,0,one-year,fiber,1,cancelled
C01581,50,29,94.71,2753.07,0,month-to-month,fiber,0,no_contact
C01582,66,9,66.8,595.28,1,one-year,dsl,0,resolved
C01583,46,16,84.05,1344.32,0,two-year,dsl,0,resolved
C01584,38,46,43.94,2026.09,0,month-to-month,fiber,1,cancelled
C01585,52,10,124.71,1258.65,1,one-year,dsl,0,resolved
C01586,23,54,90.04,4882.13,1,one-year,dsl,0,no_contact
C01587,49,40,90.79,3649.69,0,month-to-month,dsl,0,resolved
C01588,69,26,29.58,753.41,0,month-to-month,fiber,0,resolved
C01589,38,8,92.11,748.78,1,month-to-month,none,1,unresolved
C01590,45,10,35.24,323.34,2,month-to-month,fiber,1,cancelled
C01591,37,60,52.54,3144.75,0,month-to-month,none,0,resolved
C01592,52,56,104.05,5738.33,1,month-to-month,none,0,no_contact
C01593,46,9,70.72,643.54,1,one-year,fiber,1,cancelled
C01594,41,24,114.16,2673.87,0,one-year,fiber,1,cancelled
C01595,43,63,80.93,5086.39,1,month-to-month,none,1,escalated
C01596,18,9,89.42,809.0,0,month-to-month,dsl,1,cancelled
C01597,48,24,67.66,1518.22,1,month-to-month,dsl,1,cancelled
C01598,56,30,79.25,2405.03,0,month-to-month,none,0,no_contact
C01599,58,10,50.72,,0,month-to-month,dsl,0,resolved
C01600,44,13,76.66,1000.65,2,month-to-month,dsl,1,cancelled
C01601,18,10,89.11,960.03,0,one-year,dsl,0,no_contact
C01602,50,32,75.55,2400.19,1,two-year,fiber,0,resolved
C01603,40,8,67.72,614.34,1,two-year,fiber,1,cancelled
C01604,36,41,65.77,2673.59,4,one-year,dsl,0,resolved
C01605,24,19,62.46,1231.33,1,month-to-month,fiber,1,cancelled
C01606,50,37,59.11,2196.26,2,one-year,fiber,0,no_contact
C01607,28,21,19.7,426.74,1,month-to-month,dsl,0,resolved
C01608,32,16,90.27,1454.07,0,month-to-month,fiber,1,escalated
C01609,44,1,94.06,144.99,0,one-year,fiber,1,unresolved
C01610,20,11,48.99,478.6,1,month-to-month,fiber,0,resolved
C01611,53,11,106.53,1205.58,1,month-to-month,fiber,0,no_contact
C01612,37,39,104.66,4017.95,1,month-to-month,fiber,1,cancelled
C01613,61,25,60.24,,1,month-to-month,none,1,unresolved
C01614,60,53,66.53,3568.93,2,month-to-month,dsl,0,resolved
C01615,19,20,76.54,1564.85,2,one-year,none,0,resolved
C01616,40,14,59.39,761.98,1,month-to-month,dsl,1,cancelled
C01617,31,29,77.22,2218.93,3,month-to-month,dsl,1,cancelled
C01618,20,23,52.48,1239.14,0,month-to-month,fiber,0,resolved
C01619,60,15,,959.27,0,two-year,fiber,0,escalated
C01620,42,6,72.11,434.98,0,month-to-month,fiber,0,no_contact
C01621,41,19,56.04,1059.24,0,one-year,fiber,0,resolved
C01622,51,20,63.12,,0,month-to-month,none,1,cancelled
C01623,62,42,58.92,2448.02,0,month-to-month,dsl,0,escalated
C01624,47,26,58.11,1506.4,1,month-to-month,dsl,0,no_contact
C01625,33,22,52.82,1142.96,0,one-year,fiber,0,resolved
C01626,18,6,53.92,374.09,2,two-year,fiber,0,no_contact
C01627,48,47,82.9,3887.68,0,month-to-month,fiber,0,resolved
C01628,55,26,101.33,2633.15,1,one-year,fiber,1,cancelled
C01629,25,7,29.82,164.46,2,month-to-month,dsl,1,cancelled
C01630,55,38,51.96,1996.38,1,one-year,dsl,0,no_contact
C01631,40,50,96.31,4780.82,2,two-year,fiber,0,resolved
C01632,34,8,55.9,457.38,1,,dsl,1,escalated
C01633,50,22,,1080.06,0,month-to-month,dsl,1,cancelled
C01634,53,23,,996.32,0,month-to-month,fiber,0,no_contact
C01635,66,24,87.45,2163.36,0,one-year,fiber,1,escalated
C01636,80,52,108.18,5653.49,1,month-to-month,none,0,resolved
C01637,58,26,67.19,1714.61,1,month-to-month,fiber,0,resolved
C01638,52,22,130.71,2887.63,1,two-year,dsl,0,no_contact
C01639,55,10,76.85,754.16,0,two-year,none,1,cancelled
C01640,75,12,103.31,1259.55,4,month-to-month,dsl,1,escalated
C01641,35,48,86.7,4161.23,1,month-to-month,dsl,1,escalated
C01642,61,46,116.51,5325.73,0,month-to-month,none,0,resolved
C01643,26,7,103.91,,1,one-year,dsl,1,escalated
C01644,26,4,43.47,212.51,0,two-year,fiber,0,no_contact
C01645,29,25,69.48,1809.76,2,month-to-month,dsl,1,unresolved
C01646,29,8,69.45,531.2,0,one-year,fiber,0,resolved
C01647,66,27,26.41,,0,month-to-month,fiber,1,cancelled
C01648,72,46,71.48,3361.2,1,month-to-month,dsl,1,cancelled
C01649,79,32,91.04,2925.28,0,two-year,fiber,0,resolved
C01650,51,35,40.55,1443.31,5,month-to-month,dsl,1,cancelled
C01651,64,27,50.38,1317.8,1,two-year,fiber,0,resolved
C01652,51,10,66.5,726.68,3,,dsl,1,cancelled
C01653,55,3,101.27,282.56,1,month-to-month,dsl,1,cancelled
C01654,56,18,58.64,1066.02,4,one-year,fiber,1,cancelled
C01655,44,8,18.36,211.28,2,month-to-month,dsl,1,cancelled
C01656,50,7,54.84,389.76,2,two-year,none,1,cancelled
C01657,58,19,86.89,1657.96,1,one-year,dsl,1,escalated
C01658,25,32,74.01,2363.79,1,two-year,fiber,1,cancelled
C01659,40,45,102.09,4499.59,0,two-year,none,0,no_contact
C01660,62,25,56.26,1367.94,1,one-year,fiber,0,no_contact
C01661,56,29,36.24,1025.26,3,month-to-month,fiber,0,resolved
C01662,46,14,75.39,1080.0,2,month-to-month,fiber,1,cancelled
C01663,55,44,51.13,2265.02,2,two-year,dsl,0,resolved
C01664,60,33,70.4,2324.04,0,month-to-month,fiber,0,resolved
C01665,51,22,84.9,1891.57,1,month-to-month,none,1,cancelled
C01666,42,13,79.78,1049.78,1,month-to-month,satellite,0,resolved
C01667,53,7,44.38,321.55,0,one-year,none,0,resolved
C01668,41,7,79.93,564.09,0,one-year,fiber,0,no_contact
C01669,48,21,130.21,2772.55,1,two-year,fiber,1,cancelled
C01670,36,15,35.98,493.91,1,month-to-month,satellite,0,resolved
C01671,33,21,68.06,1393.63,0,two-year,fiber,0,resolved
C01672,26,9,80.86,677.6,1,one-year,fiber,0,resolved
C01673,57,45,63.58,2865.76,0,one-year,dsl,0,no_contact
C01674,45,5,111.99,594.63,0,month-to-month,fiber,0,no_contact
C01675,46,15,81.49,1169.98,0,month-to-month,fiber,1,cancelled
C01676,46,24,101.6,2472.32,1,one-year,dsl,1,unresolved
C01677,18,29,85.24,2481.47,2,month-to-month,dsl,1,cancelled
C01678,24,3,87.29,165.75,3,month-to-month,dsl,1,escalated
C01679,40,11,80.78,,0,month-to-month,fiber,0,resolved
C01680,54,67,57.94,3928.0,1,month-to-month,fiber,0,resolved
C01681,54,14,21.3,312.66,0,month-to-month,fiber,0,resolved
C01682,36,15,65.14,1043.58,1,,dsl,0,resolved
C01683,44,47,96.77,4522.86,2,two-year,fiber,0,resolved
C01684,78,34,60.07,2143.37,1,one-year,fiber,0,no_contact
C01685,45,39,62.44,2423.87,0,month-to-month,none,0,resolved
C01686,39,43,68.66,2908.39,3,month-to-month,dsl,1,unresolved
C01687,27,24,112.09,2712.95,1,month-to-month,fiber,1,cancelled
C01688,42,21,55.91,1216.17,1,month-to-month,fiber,1,cancelled
C01689,55,5,116.91,663.97,2,month-to-month,fiber,1,cancelled
C01690,23,59,85.85,5109.15,0,one-year,dsl,0,no_contact
C01691,66,5,88.06,468.99,0,month-to-month,dsl,0,resolved
C01692,37,37,62.18,2346.92,0,one-year,fiber,0,resolved
C01693,53,14,79.01,1099.52,0,month-to-month,dsl,0,resolved
C01694,68,15,80.8,1271.61,1,two-year,fiber,0,resolved
C01695,46,4,61.59,293.96,2,month-to-month,fiber,1,cancelled
C01696,44,31,27.08,798.42,2,month-to-month,dsl,0,resolved
C01697,40,24,103.59,2509.47,2,month-to-month,dsl,1,cancelled
C01698,67,23,87.4,2031.28,0,one-year,dsl,0,no_contact
C01699,49,7,91.19,,1,one-year,none,1,cancelled
C01700,57,14,24.5,347.22,0,month-to-month,fiber,1,escalated
C01701,41,10,62.83,671.28,0,month-to-month,fiber,0,escalated
C01702,28,43,79.52,3394.31,1,one-year,none,0,resolved
C01703,88,34,67.28,2363.46,1,two-year,dsl,0,resolved
C01704,72,37,67.89,2522.68,2,month-to-month,fiber,0,no_contact
C01705,70,20,55.72,1109.83,1,month-to-month,dsl,0,resolved
C01706,38,13,39.56,576.02,0,month-to-month,fiber,1,unresolved
C01707,46,42,40.43,1734.55,1,one-year,dsl,0,resolved
C01708,50,6,118.51,721.27,1,month-to-month,none,1,unresolved
C01709,42,39,60.52,2367.7,0,month-to-month,dsl,0,no_contact
C01710,64,21,71.85,,1,month-to-month,dsl,0,resolved
C01711,58,35,75.96,2637.27,2,one-year,fiber,1,cancelled
C01712,67,22,27.88,600.43,4,month-to-month,fiber,1,cancelled
C01713,51,9,38.0,375.38,1,two-year,fiber,0,resolved
C01714,50,4,86.02,307.98,1,month-to-month,dsl,1,cancelled
C01715,31,22,74.59,1606.48,0,one-year,fiber,1,unresolved
C01716,20,17,59.84,1020.49,0,month-to-month,fiber,0,no_contact
C01717,50,16,110.19,1767.81,1,two-year,dsl,1,cancelled
C01718,33,9,128.46,1133.98,2,two-year,fiber,0,no_contact
C01719,56,21,102.16,2183.18,2,one-year,dsl,1,cancelled
C01720,70,23,61.26,1333.66,0,month-to-month,dsl,0,resolved
C01721,49,21,97.66,2092.36,1,one-year,fiber,1,cancelled
C01722,66,13,95.02,1242.51,1,two-year,fiber,1,unresolved
C01723,47,18,18.0,377.49,1,two-year,dsl,0,no_contact
C01724,45,11,68.49,798.51,0,one-year,satellite,0,resolved
C01725,71,24,59.81,1392.81,1,month-to-month,fiber,0,resolved
C01726,74,19,63.16,1280.02,1,two-year,fiber,1,cancelled
C01727,21,15,43.32,602.91,1,one-year,none,0,no_contact
C01728,39,31,32.07,1100.41,1,month-to-month,satellite,1,cancelled
C01729,23,26,81.9,2226.28,2,two-year,fiber,0,resolved
C01730,39,38,86.78,3284.47,2,month-to-month,dsl,1,cancelled
C01731,48,7,63.53,455.65,1,one-year,fiber,0,no_contact
C01732,49,11,,,1,month-to-month,fiber,1,unresolved
C01733,58,30,62.05,1959.14,0,one-year,fiber,0,no_contact
C01734,55,0,91.67,-14.91,1,month-to-month,none,1,cancelled
C01735,37,10,85.97,867.28,0,one-year,dsl,0,resolved
C01736,55,6,65.0,495.18,2,two-year,none,1,cancelled
C01737,21,10,49.4,588.89,1,two-year,dsl,0,resolved
C01738,51,20,81.32,1608.03,1,two-year,satellite,0,resolved
C01739,26,16,103.8,1698.72,0,one-year,fiber,0,no_contact
C01740,80,7,97.01,628.88,1,month-to-month,fiber,0,no_contact
C01741,43,10,92.65,943.52,1,one-year,fiber,1,cancelled
C01742,18,16,121.23,1937.46,1,one-year,dsl,0,resolved
C01743,50,31,71.5,2194.2,2,month-to-month,dsl,1,escalated
C01744,30,39,88.47,3426.97,0,one-year,satellite,0,no_contact
C01745,26,25,60.48,1547.26,3,two-year,fiber,1,cancelled
C01746,23,22,117.07,2624.56,3,month-to-month,fiber,1,cancelled
C01747,28,12,41.16,523.89,0,month-to-month,dsl,0,resolved
C01748,46,8,20.1,139.05,0,one-year,fiber,0,no_contact
C01749,18,32,,3387.52,3,month-to-month,none,1,cancelled
C01750,57,8,102.4,780.48,2,two-year,fiber,1,cancelled
C01751,46,6,83.12,516.1,0,two-year,fiber,1,cancelled
C01752,31,44,57.95,2486.93,0,month-to-month,fiber,0,resolved
C01753,87,10,111.75,1033.8,1,two-year,none,0,resolved
C01754,38,8,94.51,832.47,0,one-year,fiber,0,resolved
C01755,40,12,83.2,954.15,0,one-year,dsl,1,unresolved
C01756,54,57,84.31,4710.88,0,month-to-month,dsl,0,resolved
C01757,74,2,95.52,,3,one-year,dsl,1,escalated
C01758,66,23,79.58,1829.8,3,one-year,dsl,1,cancelled
C01759,49,28,,1656.29,0,month-to-month,dsl,0,no_contact
C01760,44,29,9999.0,1853.89,2,month-to-month,fiber,0,resolved
C01761,60,51,44.35,2311.83,0,one-year,fiber,0,resolved
C01762,33,10,88.4,921.53,0,month-to-month,dsl,1,unresolved
C01763,51,32,55.74,1842.75,1,month-to-month,fiber,1,cancelled
C01764,36,32,75.76,2427.4,0,month-to-month,fiber,0,resolved
C01765,46,41,94.64,3918.81,2,month-to-month,fiber,0,resolved
C01766,49,16,98.01,1514.39,0,one-year,fiber,1,cancelled
C01767,-1,30,91.25,2739.9,1,month-to-month,dsl,1,cancelled
C01768,22,46,52.1,2376.06,0,month-to-month,fiber,1,cancelled
C01769,49,13,68.28,853.77,0,two-year,fiber,1,cancelled
C01770,37,9,117.08,1156.58,1,two-year,fiber,1,escalated
C01771,26,20,46.56,920.77,1,two-year,dsl,0,resolved
C01772,43,11,32.35,,1,one-year,fiber,1,cancelled
C01773,35,50,44.06,2243.76,0,month-to-month,dsl,0,no_contact
C01774,26,11,70.3,764.37,1,one-year,dsl,0,resolved
C01775,78,12,95.94,1153.42,1,one-year,none,0,resolved
C01776,35,24,53.62,1269.35,0,month-to-month,dsl,0,resolved
C01777,63,15,98.1,1420.19,2,one-year,dsl,1,cancelled
C01778,37,13,34.72,487.54,1,month-to-month,satellite,0,no_contact
C01779,41,72,72.43,5269.44,0,month-to-month,fiber,1,cancelled
C01780,57,36,83.42,3027.25,1,month-to-month,fiber,0,resolved
C01781,39,15,48.37,788.47,3,one-year,dsl,1,cancelled
C01782,71,2,71.4,200.8,0,month-to-month,dsl,1,unresolved
C01783,44,48,89.29,4395.52,3,month-to-month,fiber,0,resolved
C01784,43,27,88.16,2344.1,1,two-year,fiber,1,escalated
C01785,68,27,82.24,2205.89,0,two-year,fiber,1,cancelled
C01786,50,72,93.14,6796.31,0,one-year,dsl,0,resolved
C01787,75,22,106.97,2323.73,0,two-year,dsl,0,no_contact
C01788,58,10,76.71,752.17,2,month-to-month,dsl,1,escalated
C01789,25,8,85.61,625.54,1,two-year,none,1,cancelled
C01790,-1,41,75.52,3087.81,2,one-year,fiber,1,cancelled
C01791,47,42,78.57,3389.1,0,one-year,dsl,0,no_contact
C01792,42,16,65.13,965.9,0,month-to-month,fiber,1,unresolved
C01793,43,23,24.29,553.98,0,one-year,fiber,0,resolved
C01794,26,11,48.77,591.95,1,one-year,fiber,1,cancelled
C01795,22,21,78.96,1623.92,1,two-year,fiber,0,no_contact
C01796,50,18,82.23,1493.47,0,two-year,fiber,0,no_contact
C01797,45,57,65.06,3652.74,0,month-to-month,none,0,no_contact
C01798,50,20,65.87,1295.86,1,one-year,dsl,1,escalated
C01799,52,17,90.88,1442.66,1,one-year,none,1,cancelled
C01800,60,26,97.04,2569.37,3,two-year,none,0,escalated
C01801,32,24,70.72,1711.2,1,one-year,dsl,0,no_contact
C01802,57,5,88.14,348.7,0,month-to-month,fiber,1,cancelled
C01803,57,35,86.29,2994.82,0,two-year,dsl,0,resolved
C01804,68,35,20.92,655.86,2,two-year,none,0,resolved
C01805,75,5,63.37,320.41,0,month-to-month,dsl,1,escalated
C01806,66,34,94.08,3124.87,2,month-to-month,dsl,1,unresolved
C01807,48,17,77.0,1360.1,1,one-year,fiber,0,resolved
C01808,55,27,37.25,988.32,2,month-to-month,fiber,0,resolved
C01809,47,23,,2397.32,1,two-year,dsl,0,no_contact
C01810,41,9,86.55,820.44,2,month-to-month,fiber,0,no_contact
C01811,32,17,98.31,1644.43,0,month-to-month,dsl,0,resolved
C01812,55,15,62.36,,1,month-to-month,fiber,1,unresolved
C01813,37,72,45.36,3275.21,0,two-year,fiber,0,resolved
C01814,50,33,74.11,2411.97,1,one-year,fiber,0,resolved
C01815,26,42,96.9,4035.19,2,month-to-month,dsl,0,no_contact
C01816,48,5,72.24,322.3,1,month-to-month,fiber,1,cancelled
C01817,44,17,72.69,1256.93,3,month-to-month,fiber,1,cancelled
C01818,39,10,26.04,234.39,1,month-to-month,none,1,unresolved
C01819,57,13,73.91,1027.16,0,two-year,fiber,1,cancelled
C01820,27,16,23.38,,0,month-to-month,dsl,0,no_contact
C01821,58,31,107.96,3332.01,0,month-to-month,dsl,0,no_contact
C01822,54,33,57.41,1799.1,0,month-to-month,fiber,1,cancelled
C01823,44,40,71.22,2860.15,0,month-to-month,dsl,0,escalated
C01824,51,36,107.21,3833.41,3,month-to-month,dsl,1,cancelled
C01825,19,47,46.62,2191.59,0,month-to-month,fiber,0,no_contact
C01826,36,8,112.51,801.18,1,month-to-month,dsl,0,resolved
C01827,38,8,40.92,294.96,2,month-to-month,fiber,1,cancelled
C01828,41,42,72.94,3020.58,1,month-to-month,fiber,0,no_contact
C01829,43,41,53.47,2169.06,1,month-to-month,dsl,0,resolved
C01830,52,24,86.12,2013.17,1,two-year,fiber,1,escalated
C01831,41,20,65.97,1277.05,1,two-year,dsl,1,cancelled
C01832,22,8,118.94,935.0,0,month-to-month,satellite,0,resolved
C01833,52,10,,303.01,3,month-to-month,fiber,0,resolved
C01834,64,12,94.12,,0,one-year,dsl,1,cancelled
C01835,24,18,96.82,1754.31,0,month-to-month,fiber,1,cancelled
C01836,40,34,111.32,3736.92,1,month-to-month,fiber,1,cancelled
C01837,47,27,105.03,2851.17,2,one-year,dsl,1,escalated
C01838,42,44,39.07,1726.8,2,month-to-month,fiber,0,no_contact
C01839,33,30,70.77,,1,two-year,fiber,1,cancelled
C01840,69,27,73.81,2069.59,2,month-to-month,dsl,0,resolved
C01841,51,6,67.9,380.49,1,month-to-month,dsl,1,cancelled
C01842,18,38,91.32,3545.04,0,one-year,dsl,0,no_contact
C01843,51,35,21.45,,1,month-to-month,fiber,0,resolved
C01844,69,72,110.97,8043.47,0,month-to-month,dsl,0,resolved
C01845,32,11,79.74,795.37,1,month-to-month,dsl,1,cancelled
C01846,46,21,60.11,1219.76,1,two-year,dsl,1,cancelled
C01847,39,72,53.22,3792.24,0,month-to-month,none,0,no_contact
C01848,22,4,84.05,369.38,3,one-year,dsl,0,no_contact
C01849,23,12,84.73,1002.46,0,two-year,dsl,1,cancelled
C01850,64,16,94.83,1509.2,0,month-to-month,fiber,0,escalated
C01851,33,21,82.31,1712.51,0,month-to-month,dsl,1,cancelled
C01852,74,53,109.47,5810.98,1,one-year,fiber,0,resolved
C01853,39,26,83.19,2181.38,1,month-to-month,fiber,0,no_contact
C01854,42,17,79.58,1318.36,0,month-to-month,fiber,1,cancelled
C01855,59,41,89.58,3667.41,0,month-to-month,fiber,0,resolved
C01856,57,16,59.86,979.22,4,month-to-month,fiber,0,escalated
C01857,70,14,66.23,901.86,2,month-to-month,fiber,0,no_contact
C01858,35,33,115.7,3830.46,0,two-year,fiber,0,resolved
C01859,45,19,62.78,1255.8,1,month-to-month,satellite,1,cancelled
C01860,42,16,63.75,,1,month-to-month,satellite,1,cancelled
C01861,39,8,85.74,,1,one-year,fiber,1,cancelled
C01862,51,8,85.05,674.68,0,one-year,fiber,0,no_contact
C01863,60,15,18.0,295.08,1,month-to-month,none,0,resolved
C01864,53,12,71.25,915.18,0,month-to-month,fiber,1,cancelled
C01865,33,48,86.07,4072.39,0,two-year,dsl,0,no_contact
C01866,18,15,51.6,806.83,1,one-year,fiber,1,cancelled
C01867,67,33,65.68,2160.94,0,one-year,fiber,0,resolved
C01868,64,17,58.73,1052.86,0,one-year,dsl,0,resolved
C01869,42,10,72.89,731.38,2,month-to-month,fiber,1,cancelled
C01870,44,46,80.19,3750.17,1,one-year,fiber,0,no_contact
C01871,38,30,32.63,910.14,0,month-to-month,fiber,0,resolved
C01872,56,28,115.52,3199.11,0,month-to-month,dsl,0,resolved
C01873,64,19,38.21,727.61,1,month-to-month,dsl,0,no_contact
C01874,50,17,,1279.96,1,month-to-month,dsl,1,cancelled
C01875,62,7,60.22,478.88,1,month-to-month,fiber,0,no_contact
C01876,51,23,61.32,1397.32,0,month-to-month,fiber,1,cancelled
C01877,61,16,23.83,365.37,1,month-to-month,dsl,0,resolved
C01878,30,9,61.03,555.44,0,month-to-month,fiber,1,cancelled
C01879,57,25,18.0,400.98,0,month-to-month,fiber,0,escalated
C01880,52,11,79.18,909.17,0,month-to-month,dsl,1,escalated
C01881,42,4,77.53,262.14,3,one-year,fiber,1,cancelled
C01882,52,9,81.09,659.56,0,month-to-month,fiber,1,cancelled
C01883,46,8,77.69,584.48,0,one-year,dsl,1,escalated
C01884,33,13,54.33,750.75,0,month-to-month,dsl,1,cancelled
C01885,38,17,56.94,912.29,4,month-to-month,fiber,1,escalated
C01886,58,18,70.71,,1,one-year,fiber,0,no_contact
C01887,44,9,81.89,718.82,0,,dsl,1,escalated
C01888,75,31,72.6,2221.26,0,two-year,none,0,resolved
C01889,61,3,54.72,166.05,1,month-to-month,fiber,1,cancelled
C01890,33,41,93.02,3744.1,1,one-year,dsl,0,no_contact
C01891,63,21,87.12,1880.18,1,month-to-month,fiber,1,escalated
C01892,46,17,18.0,364.2,0,two-year,none,0,resolved
C01893,56,26,75.58,2027.59,0,one-year,fiber,0,resolved
C01894,49,25,83.39,2133.5,0,month-to-month,dsl,0,resolved
C01895,64,4,37.52,153.51,1,month-to-month,dsl,1,cancelled
C01896,53,10,70.9,720.68,2,one-year,none,1,escalated
C01897,40,54,65.61,3519.86,0,one-year,fiber,1,cancelled
C01898,25,9,28.13,313.36,1,month-to-month,none,0,no_contact
C01899,21,16,48.65,888.39,2,month-to-month,fiber,1,cancelled
C01900,32,6,86.46,560.92,1,month-to-month,fiber,1,cancelled
C01901,68,8,67.91,584.53,0,one-year,fiber,0,resolved
C01902,46,47,29.79,1332.84,1,one-year,none,0,resolved
C01903,53,4,82.27,248.03,2,two-year,fiber,1,cancelled
C01904,63,8,78.41,572.71,1,month-to-month,none,0,resolved
C01905,71,41,96.07,3875.61,0,month-to-month,none,1,cancelled
C01906,54,68,68.83,4711.39,3,one-year,dsl,0,no_contact
C01907,46,43,103.9,4518.83,0,month-to-month,dsl,1,unresolved
C01908,51,31,99.62,3026.63,3,two-year,fiber,0,resolved
C01909,52,11,120.47,1397.88,0,month-to-month,fiber,1,cancelled
